,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_sqr,AcidoCitrico_exp,Azucar_sqr,CloruroSodico_sqr,Densidad_raiz4,pH_ident,Sulfatos_raiz4,Alcohol_sqrt,CalifProductor_sqrt,PrecioBotella_sqr,prop_missings_sqr,aleatorio_raiz4,aleatorio2_log,Beneficio
1523,0.29,-0.37,9.15,-0.036,0.99339,4.48,2.47,8.6,2,3.05,M,**,Reg 3,1,0.1638820299801116,0.9960363551562895,9.316020685257413,9.353300514438686,10.216336678033324,7.943799251999185,1.326579148581073,4.995200390472924,1.503229695354276,1.5551988962841705,1.3645593560288818,1.9393624249979007,3.670765282407223,0.8662084685423058,1.2371994211146762,303
1524,0.24,0.27,1.4,0.417,0.96756,3.15,0.26,10.3,3,1.64,R,***,Reg 3,0,0.6101145896670216,0.8579443304403684,8.922166332698326,19.861503278456823,8.789397100757071,18.129265089051025,1.2009268310815455,2.9941511376629877,1.2877993924617874,1.7019776168880472,1.6712221139600012,0.1890813105058456,1e-08,1.2032059535729729,1.0878873905377455,484
1525,0.39,0.3,8.2,0.684,1.01372,1.82,0.37,12.3,2,1.74,B,****,Reg 1,0,0.4586191276158269,0.5253227686945318,10.129248265710121,20.57512370979586,10.035651993631301,26.073478012138718,1.405050041870832,0.9931018848530517,1.3013112908186604,1.8598870422734382,1.3645593560288818,0.25276975141073804,1e-08,1.1203415952536875,0.5970527766758781,753
1526,0.56,0.92,1.5,0.071,0.95778,3.22,0.39,9.8,3,2.11,R,Desc,Reg 3,1,0.6639402530929516,0.6791832697287988,11.589822911003385,42.67459984071333,8.807125992838515,9.975862908169706,1.1410137290800333,3.099469519389827,1.303723286408622,1.6601550554031799,1.6712221139600012,0.5686565288558465,3.670765282407223,1.2289077862870867,0.8541110473005947,564
1527,0.14,0.37,1.2,0.522,0.99185,1.16,-1.21,16.8,2,2.07,M,*,Reg 3,0,0.8257273552590503,0.22607261973617476,8.159976502914683,22.34154720337408,8.753992903378208,21.08166046630346,1.3200382217748727,0.0001,1.042987880192246,2.1736367713307714,1.3645593560288818,0.5284159686232499,1e-08,1.2977649800593885,-0.24715704973802868,227
1528,0.22,2.15,11.9,0.057,0.94594,2.07,1.25,9.9,3,1.17,M,**,Reg 3,1,0.2892397864367615,0.7104296511240539,8.76700635337258,181.43177486548643,10.748458716233548,9.69684040239373,1.0528668532895344,1.369238962448904,1.3967196678679625,1.6686034304358155,1.6712221139600012,0.013357911969862087,3.670765282407223,0.9983955458098549,0.8991170227636698,428
1529,1.16,0.32,2.1,0.019,0.9935,3.94,0.37,8.5,2,1.65,B,**,Reg 2,1,0.7172056025035686,0.06796771771773347,17.530773607636107,21.065059055830158,8.91387445281535,8.959443336541117,1.3270426705048342,4.182744302865882,1.3013112908186604,1.546130979872684,1.3645593560288818,0.19503488379997305,3.670765282407223,1.2528466105311513,-1.453292901934998,821
1530,1.36,2.57,-23.9,0.048,0.99207,4.34,-0.73,16.9,2,1.88,B,***,Reg 3,0,0.5373874579574084,0.037906320700798246,19.78329184341535,297.3980335727867,4.8779197233174605,9.519558667679771,1.320978602716704,4.784563627019246,1.1410246542313298,2.1800961936948324,1.3645593560288818,0.35743701174175874,1e-08,1.165625726072491,-2.042120642765991,926
1531,0.24,-1.0,12.3,0.035,0.99736,2.99,0.49,15.7,3,2.69,B,****,Reg 2,1,0.9018909687580522,0.4640013860754081,8.922166332698326,4.456847487641403,10.826983607890824,9.266372512593511,1.3430090862117403,2.7534234080016424,1.3155869179148063,2.1012729981574174,1.6712221139600012,1.318068405974808,3.670765282407223,1.3267079616853414,0.47282233996353673,947
1532,0.18,0.34,64.6,0.04,0.9912,4.17,-2.32,11.5,2,1.31,M,**,Reg 3,1,0.5139662525674605,0.2079142677524639,8.460769414774614,21.566660754236345,23.555720358690678,9.363347962210915,1.3172480190381266,4.5287904142540665,0.1,1.7983878917978593,1.3645593560288818,0.04438381774606812,3.670765282407223,1.1527123346514723,-0.33104907689323415,605
1533,0.26,0.46,-1.8,0.037,0.99601,2.75,1.77,16.8,3,1.27,MB,*,Reg 2,1,0.924634125678707,0.8281685979890827,9.078687318708582,24.837293088954297,8.231503828139221,9.305102116320414,1.3374898407281663,2.3923318135096237,1.4450160102759542,2.1736367713307714,1.6712221139600012,0.033673625254750754,3.670765282407223,1.3349939276108502,1.0525474284752916,828
1534,0.28,0.14,4.5,0.086,1.04116,4.64,0.58,11.9,2,2.76,M,*,Reg 3,0,0.5757304909671226,0.1078445229768088,9.236569311403342,17.04435802070843,9.347298706805644,10.279207361633933,1.4936742394011064,5.235928120134269,1.325996425255524,1.829395913871815,1.3645593560288818,1.4295089128224723,1e-08,1.1858833770120365,-0.9893527860992435,421
1535,-2.05,0.89,19.9,-0.193,0.96938,2.86,0.9,10.7,2,2.59,M,*,Reg 2,1,0.3081478100149031,0.6130565503427546,1e-08,41.19448886908151,12.37325782385744,5.38063297703948,1.2111383694150828,2.557832127651799,1.3611515206683926,1.7347098341548826,1.3645593560288818,1.1667116858379931,3.670765282407223,1.0143265204509977,0.7516108908089842,546
1536,0.28,0.99,1.0,0.58,0.9902,4.51,0.34,11.4,1,2.07,MM,*,Reg 3,0,0.7646599209017066,0.675792238594487,9.236569311403342,46.338316122613286,8.718660155044713,22.80795520976772,1.3129204618669494,5.040336839784426,1.297667953938572,1.7905519845242452,0.9649150833430776,0.5284159686232499,1e-08,1.2730750826889337,0.8491026484293698,181
1537,-0.32,0.49,69.3,0.062,0.9989,3.22,1.86,9.0,3,4.61,M,*,Reg 1,0,0.40973939965732264,0.9801164208807738,5.092147438321603,25.729692801047534,24.938868001918394,9.796036976413284,1.349223147677968,3.099469519389827,1.4529004182131087,1.5909538042725335,1.6712221139600012,6.013657717723168,1e-08,1.089217211344839,1.2210802142481356,192
1538,0.16,0.3,4.8,-0.378,1.00313,3.47,0.89,4.2,3,4.11,MM,Desc,Reg 1,1,0.4528058343395669,0.19970837915016026,8.309692455502395,20.57512370979586,9.402200160138763,2.99911669256419,1.3658636938266255,3.4756065969856795,1.3600935238947105,1.0868528895026754,1.6712221139600012,4.463245483992218,3.670765282407223,1.1167743704446236,-0.3713993646816402,145
1539,-0.7,1.03,18.9,0.029,0.9518,3.43,0.76,7.8,3,4.53,M,***,Reg 1,0,0.7112560613452652,0.9243484543848145,3.10089553034179,48.57140874750424,12.163906143934907,9.150668310373275,1.099143158224444,3.415424664570343,1.3461093091289758,1.481101889254083,1.6712221139600012,5.750088317262046,1e-08,1.2502402765304192,1.1624722615458891,223
1540,1.46,0.43,7.6,0.47,0.9739,3.08,0.59,14.0,3,2.24,R,***,Reg 2,1,0.9323386284154991,0.0005960150558654842,20.96058871197403,23.97584505795192,9.922365946003454,19.59169717213626,1.2354387763171057,2.8888327559361495,1.3271380135611126,1.9842540188698248,1.6712221139600012,0.7096355547224459,3.670765282407223,1.337766219968221,-7.388882900233932,1003
1541,1.26,0.49,-62.6,-0.064,0.9958,2.83,0.46,10.1,5,3.59,M,Desc,Reg 3,0,0.7390085299440808,0.8153669511428647,18.640020141969377,25.729692801047534,1.1068132150136034,7.450207232189653,1.3366251242742884,2.5126956783402967,1.3120615369921187,1.6853731362001245,2.1575230219663686,3.095549683567878,1e-08,1.2622614650047583,1.036961014989651,379
1542,1.44,0.2,16.0,0.397,1.00339,3.22,0.46,8.3,1,2.68,M,*,Reg 1,0,0.016298456259460026,0.7941860441855334,20.72240732489328,18.291163243835214,11.566887380948218,17.592144114836906,1.3668668707735758,3.099469519389827,1.3120615369921187,1.5278336973503348,0.9649150833430776,1.302517463164765,1e-08,0.486470836665451,1.0106268416287698,379
1543,-0.87,-0.86,-54.7,-0.721,0.95181,3.11,0.93,9.5,2,1.39,R,**,Reg 2,1,0.30729355413408743,0.06014782622627268,2.369139964602732,5.254959267378929,1.6593133832118065,0.41208637838780443,1.0992172718401945,2.9339692052476516,1.3643107960890042,1.6345479521067674,1.3645593560288818,0.07023375788989472,3.670765282407223,1.0136228141079198,-1.5763241948213205,640
1544,0.99,0.22,1.4,0.021,0.97602,3.15,0.91,12.7,3,2.09,M,**,Reg 2,0,0.7594676844762533,0.20545286280429287,15.723142257793224,18.726712867722608,8.789397100757071,8.99752679498739,1.2463587876202487,2.9941511376629877,1.3622070560977269,1.8898862956120883,1.6712221139600012,0.5483516839411652,1e-08,1.2709084459564475,-0.3429823698338508,554
1545,0.185,1.94,1.1,-0.614,0.91473,3.55,0.77,8.0,1,2.0,B,****,Reg 3,0,0.8774998418388601,0.9972429293913361,8.498751311887126,141.71015640011362,8.73631759808079,0.9641744613250189,0.1,3.595970461816352,1.347200569337059,1.4999693351915184,0.9649150833430776,0.46154786058507874,1e-08,1.3176455651844055,1.2384105709702127,929
1546,1.19,1.58,11.3,0.046,1.0067,3.01,0.41,9.2,3,4.76,MM,Desc,Reg 1,0,0.05163060614416193,0.7597612600397436,17.859974925389256,92.77627073591538,10.631207246587879,9.480384839072437,1.3794492278665629,2.78351437420931,1.306121968643238,1.6085332472448677,1.6712221139600012,6.523769057448307,1e-08,0.6489686916346252,0.9662895192995871,145
1547,1.325,1.2,-4.5,-0.3,0.9965,2.38,2.15,16.9,3,2.12,R,*,Reg 3,0,0.6625148900481442,0.963322404798652,19.379276385150188,59.327031681950594,7.77500867052646,3.918954067341356,1.339501015757762,1.8356489386677615,1.4774694207620271,2.1800961936948324,1.6712221139600012,0.5789473749119747,1e-08,1.2282476974475056,1.2037895725473438,393
1548,0.22,0.33,2.8,0.033,0.9899,3.15,0.38,13.7,3,5.31,B,****,Reg 2,0,0.9409852430253632,0.29215190071102193,8.76700635337258,21.31438440173779,9.039227055679362,9.22772367702669,1.3116138123932777,2.9941511376629877,1.3025189635565728,1.9628795712311904,1.6712221139600012,8.571820921550785,1e-08,1.3408571232727156,0.00967887180478595,1077
1549,-1.75,-1.18,15.2,-0.088,0.97435,2.47,0.22,12.4,2,2.21,M,**,Reg 2,1,0.4709337725060734,0.3850611847854677,0.15319152138413444,3.606166212101382,11.404836164458025,7.039728191039401,1.2377809479508033,1.9710582866022688,1.2827788201062877,1.867432036272826,1.3645593560288818,0.6757176973807427,3.670765282407223,1.127787682599775,0.28615242786001416,320
1550,0.28,0.14,8.6,-0.162,1.04598,3.28,0.44,9.7,1,2.51,R,*,Reg 1,0,0.6052068758933759,0.9883113906313549,9.236569311403342,17.04435802070843,10.111533270610026,5.847300817937027,1.5077110037009787,3.189742418012831,1.3096954008644306,1.651663466902171,0.9649150833430776,1.0522706424703288,1e-08,1.200779017252749,1.229410206660084,574
1551,0.2,0.41,-49.2,0.05,0.99643,3.19,2.25,12.4,3,1.18,M,*,Reg 1,0,0.9094030788905022,0.8419206795743598,8.613207380731344,23.41821007037371,2.10978783208964,9.55881326444718,1.3392142593910068,3.054333070078324,1.4856640703890385,1.867432036272826,1.6712221139600012,0.014974212501989204,1e-08,1.3294619921671256,1.0690247163733875,212
1552,-0.48,-0.81,8.9,0.02,0.99556,3.17,1.58,11.2,3,2.73,M,**,Reg 3,1,0.9240243469110093,0.1841432963815025,4.193841288211737,5.573396220385179,10.168631782088159,8.978474969744244,1.3356348174439936,3.024242103870656,1.4279339029437679,1.7747763828496366,1.6712221139600012,1.3811950012068959,3.670765282407223,1.3347737735433236,-0.45272038971162354,590
1553,0.33,-0.74,16.05,0.047,0.9976,2.93,0.46,3.1,1,4.36,MM,Desc,Reg 2,0,0.9135372786924244,0.2700011591057774,9.63722869738497,6.051885592384491,11.577053539284206,9.499961657356096,1.3439831931254627,2.663150509378638,1.3120615369921187,0.9337561793768854,0.9649150833430776,5.2096133511103515,1e-08,1.3309703677709541,-0.06928614602251483,117
1554,0.28,0.78,42.0,-0.214,0.91473,3.8,0.16,9.4,2,3.75,MB,***,Reg 3,3,0.45935596693355074,0.6789758022676032,9.236569311403342,36.19327446871926,17.455873102019332,5.075528003185367,0.1,3.9721075394122045,1.2751355939936424,1.6259226327396366,1.3645593560288818,3.4898018296543696,33.03458847270571,1.120791317918817,0.8538053466249906,634
1555,0.72,0.46,-48.5,0.382,1.04296,3.03,0.21,4.7,3,3.02,R,*,Reg 2,0,0.1094137815449685,0.40026778631211946,13.054307841868711,24.837293088954297,2.170997054476119,17.194603794681452,1.4989623908369885,2.8136053404169785,1.2815144209597875,1.149722663874856,1.6712221139600012,1.883019944652664,1e-08,0.7829955272772611,0.32492520256022905,406
1556,0.59,-1.24,-8.2,0.044,0.99655,2.5,2.19,9.4,2,3.15,R,**,Reg 3,0,0.8047617844966587,0.3220839470301168,11.857778927953655,3.360354242202381,7.170590149744788,9.441291778625185,1.3397057290369374,2.016194735913771,1.4807636185081607,1.6259226327396366,1.3645593560288818,2.1331690487628046,1e-08,1.2894477130386355,0.10735017916681051,596
1557,0.44,0.49,2.8,0.049,0.97485,3.3,2.34,9.5,5,2.66,M,*,Reg 1,1,0.4651726205221237,0.5586409428695297,10.548621493603738,25.729692801047534,9.039227055679362,9.539175870043465,1.2403678624949337,3.2198333842204994,1.4929250546035615,1.6345479521067674,2.1575230219663686,1.271692424742253,3.670765282407223,1.1243225952332019,0.6585942810240432,334
1558,-1.24,0.32,1.3,0.037,0.992,2.67,1.97,10.4,3,1.0,B,****,Reg 2,2,0.40437088949772815,0.6516659703060015,1.1164069174501483,21.065059055830158,8.771686070936969,9.305102116320414,1.3206796084552703,2.271967948678951,1.4623658576988858,1.7102194036056753,1.6712221139600012,1e-08,14.6822947699758,1.0856317907188668,0.8127261910947924,1311
1559,0.36,0.52,-47.6,0.046,0.9966,3.76,1.45,10.7,2,2.56,R,*,Reg 1,0,0.6981854234113037,0.4063866854770548,9.881707349027474,26.654156282863656,2.2509807089324694,9.480384839072437,1.3399103485156791,3.9119256069968684,1.4158830440152241,1.7347098341548826,1.3645593560288818,1.1231041765811831,1e-08,1.2444564397804685,0.34011226616155193,384
1560,0.21,0.34,7.1,0.086,0.99953,2.45,0.45,12.8,4,1.63,R,*,Reg 2,0,0.16065796998405324,0.5153785079882843,8.689936741216398,21.566660754236345,9.82845211850048,10.279207361633933,1.3517407002895805,1.9409673203946005,1.310880070504281,1.8973119960680735,1.9297524380738358,0.18322001961090953,1e-08,0.861916566578401,0.5779261584955611,790
1561,0.2,-0.97,16.95,-0.521,0.9995,3.03,0.42,7.5,3,2.3,R,**,Reg 1,0,0.0370165704676545,0.373177588788821,8.613207380731344,4.616981259086225,11.760808001004335,1.631812692508388,1.3516211354692997,2.8136053404169785,1.3073163705776225,1.4523412154544486,1.6712221139600012,0.779962894184022,1e-08,0.5971730767308219,0.25477004067572834,703
1562,1.745,0.0,67.1,0.625,1.02861,3.39,1.03,5.9,3,2.94,R,*,Reg 3,0,0.23316625480488518,0.9053887440934418,24.502555360438365,14.455698009804815,24.286525068325854,24.194116873821518,1.4551422865471588,3.355242732155007,1.3746862342582915,1.288151157591658,1.6712221139600012,1.7368337559631248,1e-08,0.9460302239417132,1.1417380875768062,394
1563,1.02,1.15,5.0,0.058,0.99198,4.43,1.08,10.6,2,4.42,B,**,Reg 2,0,0.9525632270173842,0.7447562517722188,16.03499074031889,55.93737150839127,9.438890440334218,9.716639333117604,1.3205941442132787,4.919972974953753,1.3797870564059076,1.7265849555212232,1.3645593560288818,5.397323902343509,1e-08,1.344962718583696,0.9463311771194297,599
1564,0.27,1.43,13.3,0.076,0.9979,3.03,0.38,8.6,2,1.08,R,***,Reg 1,0,0.42135948445865,0.7809553752976641,9.157458189220398,77.76518641229985,11.024546195327929,10.076472924990629,1.345197855941123,2.8136053404169785,1.3025189635565728,1.5551988962841705,1.3645593560288818,0.0029639151443353285,1e-08,1.0968587895789883,0.9938181960764474,749
1565,0.19,-0.16,-5.0,0.398,0.9914,3.26,0.72,11.7,2,3.25,MM,Desc,Reg 1,0,0.9617683197305888,0.2931069084237429,8.536818271917417,11.975047916773864,7.691901511135127,17.61880833916743,1.3181084312219566,3.159651451805163,1.341717511248741,1.813958160908906,1.3645593560288818,2.336203912446858,1e-08,1.3482002536236077,0.01294707660785922,130
1566,0.24,0.25,29.2,0.083,0.99976,3.17,0.43,9.1,2,1.33,R,*,Reg 1,1,0.5168228275058402,0.8084984527622343,8.922166332698326,19.399560472804033,14.405779747832382,10.218175014220739,1.3526563115831287,3.024242103870656,1.3085075077357102,1.5997676729483825,1.3645593560288818,0.05029260838687582,3.670765282407223,1.154310657424468,1.0284971700535108,562
1567,1.32,-1.3,28.1,0.042,0.9954,2.86,-0.74,6.7,3,2.52,B,***,Reg 1,1,0.394859119027443,0.1304939862997826,19.32190014278343,3.1312978850488093,14.15731804900256,9.40227948633801,1.33497338709807,2.557832127651799,1.139226449779678,1.3727032474122791,1.6712221139600012,1.066252784494117,3.670765282407223,1.0791906091673777,-0.7980420190278957,716
1568,0.33,1.29,-12.3,-0.779,0.99458,4.05,0.52,5.8,1,3.09,B,***,Reg 3,0,0.07478235456113347,0.9305255366797995,9.63722869738497,65.95437910225614,6.529390842061057,0.20944259071914823,1.3315680285849496,4.348244617008056,1.319084183613808,1.2771886331796458,0.9649150833430776,2.0157776857135636,1e-08,0.7119400130956657,1.1691356647932485,703
1569,0.38,0.46,-54.0,-0.407,0.99362,2.94,1.88,3.6,1,4.55,M,*,Reg 1,0,0.22028238430572167,0.8024912973275397,10.046394375144779,24.837293088954297,1.7136456349817855,2.688453823827122,1.3275477774558848,2.678195992482472,1.4546351889098772,1.0062373492033072,0.9649150833430776,5.815426972982175,1e-08,0.9326821569190373,1.0210355483432891,269
1570,0.445,1.21,-1.8,-0.434,0.9986,4.64,1.44,8.8,3,1.21,M,*,Reg 2,0,0.9024485296504415,0.11875316571027006,10.5910266624409,60.02922447697539,8.231503828139221,2.41448116277498,1.348019343387575,5.235928120134269,1.4149432175575112,1.5731779324559492,1.6712221139600012,0.020376808493519562,1e-08,1.3269129600972065,-0.892639392129002,343
1571,-1.16,-1.33,0.8,0.185,0.9778,1.23,1.35,12.0,2,3.55,R,*,Reg 2,0,0.09708544820794718,0.2719535310325665,1.3477989229837497,3.0226930387841096,8.683398855756582,12.395224436328188,1.2553107717968675,0.1054183817268395,1.4063992722255805,1.8370661419155079,1.3645593560288818,3.000677943013915,1e-08,0.759942007845573,-0.06207007178026519,459
1572,0.68,1.35,-54.5,-0.461,0.99119,2.99,0.3,12.2,2,4.64,B,***,Reg 3,0,0.11228656719585439,0.2696987840863836,12.68002056904533,70.77898230836499,1.674747572410807,2.1552284988970944,1.3172049541478414,2.7534234080016424,1.2927619230879497,1.8523113156095552,1.3645593560288818,6.114018902482748,1e-08,0.7880850624322425,-0.07040841230424241,1076
1573,1.13,-1.14,9.0,0.021,0.99026,3.17,1.1,9.8,3,2.73,R,**,Reg 3,0,0.14478341664598515,0.5858073561977959,17.204634554923107,3.779951188470964,10.187700343770219,8.99752679498739,1.3131813241421046,3.024242103870656,1.3818116386251502,1.6601550554031799,1.6712221139600012,1.3811950012068959,1e-08,0.839788151092603,0.7061130042567841,717
1574,0.13,2.2,38.4,0.409,0.9974,2.37,0.35,6.8,3,2.53,R,Desc,Reg 2,1,0.7155696555606824,0.3384065915756026,8.085628904127518,192.42607161014976,16.568454441372634,17.91344748144444,1.3431715845886592,1.8206034555639277,1.2988858081702728,1.3829088203991082,1.6712221139600012,1.080327208917096,3.670765282407223,1.2521315674957791,0.15684866104812742,733
1575,0.69,0.28,-30.45,-0.425,1.00238,3.24,0.45,13.5,3,1.0,R,Desc,Reg 1,1,0.02364843573859199,0.4244338269591589,12.773082009744485,20.096583377782547,4.0515835282237855,2.50416982788411,1.3629574620473552,3.1295604855974952,1.310880070504281,1.9484996820615266,1.6712221139600012,1e-08,3.670765282407223,0.5339003884405129,0.38360696192492527,426
1576,0.36,0.28,8.3,0.034,0.99151,3.28,-0.41,12.5,2,3.46,M,Desc,Reg 1,0,0.6507761880542794,0.3694296979713917,9.881707349027474,20.096583377782547,10.05459551948397,9.247037998790091,1.3185809406322693,3.189742418012831,1.1945463783787167,1.8749466686227396,1.3645593560288818,2.7926150471202016,1e-08,1.2227705666936757,0.24466472366617742,582
1577,-2.05,-0.77,109.9,0.037,0.9906,2.38,0.71,12.3,3,6.52,R,***,Reg 1,0,0.31336534296069307,0.6071363097315229,1e-08,5.8419840983392435,38.529505036253326,9.305102116320414,1.3146566153068946,1.8356489386677615,1.3406127955666012,1.8598870422734382,1.6712221139600012,14.060158009167301,1e-08,1.0185930771555243,0.7419003920406577,569
1578,0.36,0.57,-17.7,0.015,1.0001,4.56,0.64,8.7,4,1.44,B,**,Reg 2,0,0.21494979568732886,0.8437988925103678,9.881707349027474,28.26932928037026,5.7307011371601675,8.883518724128798,1.3540064275480934,5.115564255303596,1.3328022289237809,1.5642142459026955,1.9297524380738358,0.08938914845351004,1e-08,0.9269857280949144,1.0712542027132632,785
1579,-0.04,0.2,109.9,0.046,0.9944,3.15,0.41,3.1,3,1.54,MM,Desc,Reg 2,0,0.9950085322620378,0.9883433634564482,6.873778230428149,18.291163243835214,38.529505036253326,9.480384839072437,1.3308170032660043,2.9941511376629877,1.306121968643238,0.9337561793768854,1.6712221139600012,0.134621109520103,1e-08,1.3597011648496302,1.2294425707691314,105
