,Acidez,AcidoCitrico,Azucar,CloruroSodico,Densidad,pH,Sulfatos,Alcohol,CalifProductor,PrecioBotella,Etiqueta,Clasificacion,Region,prop_missings,aleatorio,aleatorio2,Acidez_ident,AcidoCitrico_raiz4,Azucar_ident,CloruroSodico_raiz4,Densidad_cuarta,pH_ident,Sulfatos_sqr,Alcohol_sqr,CalifProductor_ident,PrecioBotella_raiz4,aleatorio_log,aleatorio2_exp,Compra
1018,0.28,1.36,-46.6,0.03,0.99042,3.01,-0.43,7.7,2,4.29,R,Desc,Reg 3,0.0,0.9826628214271076,0.5905993236019378,3.0268414171684497,1.4408377890705881,1.525465946432026,1.3176962001263925,75.51356116416704,2.7854145036986453,4.182330154079549,4.796509396737577,1.5264202419989747,1.221733012632299,1.222754067020673,7.60206531549362,1
1019,0.24,-1.43,6.7,-0.531,0.9963,2.67,2.01,9.8,3,1.66,R,**,Reg 2,7.142857142857142,0.9897399863556213,0.3193997824252478,2.9748801911226392,0.9993477121863816,3.1133957305106783,1.055282506760794,101.85644915102284,2.2735188651810563,21.950608482659323,7.769400372441635,2.2895803629984623,0.8176787964067063,1.229931970197523,2.994577837150285,1
1020,0.22,0.22,16.65,0.435,0.97568,4.43,1.84,9.0,1,1.5,R,*,Reg 2,0.0,0.8300659025129362,0.4500284340493872,2.9488995780997342,1.3112618444695807,3.409829151741121,1.4396798851488897,31.752653348263838,4.92333158221328,20.260874655317462,6.552743065170006,0.7632601209994871,0.7628638319963039,1.053949762359846,4.690480232746907,1
1021,1.8,1.32,2.0,-0.036,0.9593,3.35,0.58,17.7,2,6.37,R,Desc,Reg 1,0.0,0.7299882275716688,0.29147640848910616,5.0013680069092405,1.4368521237339644,2.9733719033968007,1.2942651023434761,9.079932361409734,3.2973101422162343,9.846364491840758,25.343580715047445,1.5264202419989747,1.380921586386057,0.925434797800353,2.7206796269108224,0
1022,0.32,2.47,31.3,0.353,0.99611,2.54,1.21,6.4,2,1.05,B,***,Reg 2,0.0,0.7777632921342019,0.5573185707248844,3.07880264321426,1.540218833243674,3.846286400085441,1.417437196493818,100.91077754397892,2.0777940622184494,14.588961668117125,3.313689816542439,1.5264202419989747,0.42927457241576644,0.9888481164921671,6.780798703149988,1
1023,0.27,0.55,3.9,-0.23,1.04612,3.23,2.05,14.7,3,1.66,B,*,Reg 2,14.285714285714285,0.2809922820324986,0.2290663129311995,3.013851110656997,1.352699827639154,3.029977280315177,1.2168210896209166,685.6385044806254,3.1166410933276736,22.35802694236734,17.480732735831676,2.2895803629984623,0.8176787964067063,-0.029773797229666134,2.195681298946386,1
1024,-0.38,0.9,-97.8,-0.533,1.01753,3.08,0.46,9.9,2,3.47,M,**,Reg 3,0.0,0.1047484052960671,0.3603698558694751,2.16948118741258,1.3928476478694305,0.0001,1.0539340091175367,256.9377096793496,2.8908047822169727,9.048377253153644,7.928762792637971,1.5264202419989747,1.1372427865959684,-1.0179289595365169,3.44713157765205,1
1025,1.18,-0.71,11.8,0.62,1.03323,3.8,0.31,12.0,3,2.0,M,***,Reg 2,0.0,0.5807391871292272,0.8098234124407743,4.195969003199181,1.166602563296377,3.2653364790810557,1.4863879396319657,453.65222219534417,3.974819075548337,8.098307276780671,11.649093465180059,2.2895803629984623,0.9071696117745075,0.6966265539503725,16.1430902870527,1
1026,-1.16,0.22,36.8,-0.524,0.99571,3.2,0.13,10.1,1,4.36,R,**,Reg 1,0.0,0.12966453475515782,0.9721497130293941,1.1562372795192792,1.3112618444695807,4.010144070112318,1.0599619917197824,98.94142726703855,3.0714738311055334,7.027763944045777,8.252341137555565,0.7632601209994871,1.2281800892678958,-0.8041138441743836,28.194041213705987,1
1027,1.7,0.1,60.3,-0.259,0.99855,3.96,0.49,9.5,4,5.53,B,Desc,Reg 1,0.0,0.4133748593901473,0.884512961604511,4.871464941794715,1.2951702490836459,4.710263205681705,1.2038868083371237,113.56796424615585,4.2157111407330845,9.244713124693028,7.301020120902466,3.0527404839979497,1.3234287081050482,0.35651804475737037,20.864798510947978,0
1028,0.4,0.02,29.2,0.047,1.0739,2.95,-1.0,9.6,2,5.59,M,*,Reg 3,7.142857142857142,0.34017711192457445,0.07803274510567659,3.1827250953058805,1.2840998011046576,3.7837225624388147,1.32353350190637,1476.6748847468857,2.6950799792543654,2.0401443986854453,7.45552903657388,1.5264202419989747,1.3277891816079515,0.16150894827311987,1.306910964048631,1
1029,0.27,0.3,1.6,-0.247,0.99089,3.12,-0.58,7.5,2,4.46,R,*,Reg 3,0.0,0.7239122741798352,0.9986894845005286,3.013851110656997,1.321669152862328,2.9614549819403004,1.2092893219564589,77.40665644335917,2.9510277985131594,3.54484183746558,4.5505871242187395,1.5264202419989747,1.2372176869679328,0.9170739427018725,30.885267628100006,0
1030,2.73,-0.25,19.0,0.052,0.94293,2.67,1.97,10.0,2,3.11,R,**,Reg 3,7.142857142857142,0.8551016181275932,0.42345182830766914,6.20946651247433,1.244452384614471,3.4798410652980594,1.3252357439492584,1.4553471584014455,2.2735188651810563,21.546936319997105,8.089743047675947,1.5264202419989747,1.093328511867028,1.0836731511499256,4.281227626001219,1
1031,0.22,0.31,-61.4,0.296,1.00758,4.01,-0.64,13.0,3,3.09,R,***,Reg 1,0.0,0.7354652587389066,0.9393570728043253,2.9488995780997342,1.3229529095009709,1.0845398525415186,1.4013357737004826,170.99667745798217,4.290989911103318,3.3045975554378333,13.67144390017823,2.2895803629984623,1.090728608274963,0.9329120585432107,25.190384060780946,1
1032,-0.14,0.39,1.5,-0.166,0.95522,4.16,1.02,10.0,5,1.03,M,Desc,Reg 1,7.142857142857142,0.07388842175542731,0.6320531756223478,2.4812485436874416,1.333090893820581,2.9584757515761755,1.2439902333971347,6.1846235260003946,4.51682622221402,13.060782572886833,8.089743047675947,3.8159006049974367,0.37799488358846733,-1.367860335898518,8.765477693994695,0
1033,-1.15,-0.7,-7.7,0.05,0.99612,3.07,2.07,15.7,3,2.46,B,***,Reg 1,0.0,0.8817258046041763,0.07583636375592151,1.1692275860307315,1.16846754084041,2.684386558076671,1.324555634541154,100.96038491382969,2.8757490281429257,22.56314103361353,19.939898578072853,2.2895803629984623,0.997175631121946,1.1143421490267078,1.2970874984656402,1
1034,1.06,-0.62,5.0,0.643,0.98873,2.17,1.2,10.8,4,1.71,R,*,Reg 2,7.142857142857142,0.41419000037935017,0.058407220762218603,4.04008532506175,1.1830754518018356,3.0627488143205523,1.4918961667942428,68.99206683859302,1.5207311614787198,14.506423897332532,9.435827142278836,3.0527404839979497,0.8327403887041549,0.3584891238222442,1.2217072738273516,1
1035,0.23,-0.18,2.1,0.027,0.99054,2.37,1.98,17.7,2,6.0,MM,*,Reg 1,0.0,0.7359156962502206,0.07769128639047218,2.9618898846111867,1.2550957581099371,2.976351133760926,1.3166579964777902,75.99356596864493,1.8218462429596547,21.647503145314623,25.343580715047445,1.5264202419989747,1.3564949119158116,0.9335245163971442,1.3053788967803301,1
1036,1.29,0.22,1.5,0.563,0.99238,2.68,1.64,10.2,2,1.79,B,***,Reg 2,7.142857142857142,0.7745629195465051,0.25683932358609873,4.338862374825159,1.3112618444695807,2.9584757515761755,1.4724666900351835,83.64409441748924,2.2885746192551037,18.359585624687647,8.416557062276823,1.5264202419989747,0.8552626926270734,0.9847235547588717,2.4154785273045856,1
1037,0.98,-0.64,1.7,-0.059,0.9916,3.21,0.44,11.5,3,3.26,R,Desc,Reg 2,0.0,0.9024173819936124,0.026481729388018405,3.93616287297013,1.1794741473586063,2.964434212304426,1.2857924608622446,80.33365937330568,3.08652958517958,8.918657389954202,10.698587054242504,2.2895803629984623,1.1122608871431254,1.1375441889839684,1.0948088427449396,0
1038,0.17,0.17,27.4,0.049,0.91473,3.0,0.38,16.9,2,1.85,R,***,Reg 1,0.0,0.6562597366298196,0.6622136209133541,2.8839480455424713,1.3046292739360081,3.7300964158845638,1.3242151866050134,1.0000000000000002e-16,2.7703587496245987,8.535117245924571,23.104451787858853,1.5264202419989747,0.8710559553064019,0.8189273752082009,9.722349357182939,1
1039,1.27,0.42,6.6,0.493,0.98599,2.98,-0.39,9.6,4,6.82,R,***,Reg 1,0.0,0.5034263272501882,0.0024815467855477946,4.312881761802254,1.3368336976885702,3.1104165001465534,1.4548114288576526,59.327748401422866,2.740247241476505,4.361224493993716,7.45552903657388,3.0527404839979497,1.4089836787006402,0.5537008923545376,1.008168232439772,1
1040,-0.11,-0.49,-11.8,0.308,0.9912,3.06,0.52,12.4,2,1.44,M,*,Reg 1,0.0,0.9259302130068876,0.3280701005740636,2.520219463221799,1.2057188560591934,2.562238113147544,1.4047717608345287,78.67462661846703,2.860693274068879,9.443156288320674,12.438619621079638,1.5264202419989747,0.7388768582884532,1.1632724350058627,3.085109922328787,1
1041,0.47,0.95,-47.1,-0.048,0.95715,3.56,-0.75,10.6,2,1.46,R,*,Reg 2,7.142857142857142,0.7447590959275158,0.0027269374803670088,3.2736572408860485,1.3983076147794886,1.5105697946114007,1.2898654282278255,7.450746816079133,3.6134809777712156,2.8860421284150304,9.089599109578268,1.5264202419989747,0.7471310224021734,0.9454734914378643,1.0090184351225215,0
1042,-0.52,-0.73,10.4,-0.071,0.99203,4.02,0.37,10.6,1,2.61,B,***,Reg 2,0.0,0.9968332399720745,0.7111563949702628,1.9876168962522436,1.1628455442216905,3.223627253983305,1.281304625658488,82.14623799541913,4.306045665177364,8.47201339106507,9.089599109578268,0.7632601209994871,1.0218540927302933,1.237074861731159,11.502381171184835,1
1043,-1.435,-0.82,-12.45,0.047,1.00677,3.23,0.53,18.0,3,3.83,M,****,Reg 1,0.0,0.2585409404838003,0.18767614895364915,0.7990038504543329,1.1454713255011464,2.542873115780731,1.32353350190637,165.10753835061604,3.1166410933276736,9.509772296660616,26.20994833763024,2.2895803629984623,1.1765888695698679,-0.11311859790712449,1.904672560930755,1
1044,-0.05,0.08,22.7,-0.442,0.9942,3.41,-0.67,11.0,2,1.27,R,****,Reg 1,0.0,0.4230491193483802,0.7013404879110646,2.5981613022905146,1.2924292303877227,3.590072588770686,1.1106618929277028,91.76582636622915,3.3876446666605147,3.1876363525563534,9.788526514345964,1.5264202419989747,0.6539925036819583,0.37966433018617707,11.120994927722574,1
1045,0.41,0.02,0.9,-0.905,1.02278,3.14,-0.89,5.5,2,3.98,B,**,Reg 2,7.142857142857142,0.950012965363062,0.9548202237650955,3.195715401817333,1.2840998011046576,2.9406003693914253,0.4887053606656559,313.5828959556758,2.981139306661253,2.3943103452335466,2.4472880641913175,1.5264202419989747,1.1918782857626937,1.1889555434424075,26.564637093043135,1
1046,0.31,0.47,-39.8,0.053,0.96456,3.29,-1.86,4.5,1,3.54,R,**,Reg 3,0.0,0.8988708901523708,0.6224344768382138,3.065812336702807,1.3430027222947416,1.7280536111925293,1.3255754063621,14.186166799001649,3.206975617771954,0.2478234458911337,1.6383137604237235,0.7632601209994871,1.145215461513044,1.1336054425274962,8.48058256010441,1
1047,0.4,0.52,1.3,0.148,0.99709,3.08,0.49,8.7,3,2.08,R,***,Reg 3,7.142857142857142,0.8064098504987471,0.8090612844019639,3.1827250953058805,1.3490878881575887,2.9525172908479256,1.3567162891855156,105.85990747572234,2.8908047822169727,9.244713124693028,6.123190849830216,2.2895803629984623,0.9247902560845919,1.0250285872151979,16.100882308581383,1
1048,-1.17,0.33,1.15,0.044,1.02005,2.67,0.44,8.0,2,1.9,M,Desc,Reg 1,0.0,0.7894434677075941,0.11200745093744058,1.1432469730078263,1.325509268949766,2.9480484453017377,1.3225089956656937,283.07254757186837,2.2735188651810563,8.918657389954202,5.177526566828142,1.5264202419989747,0.88359022452644,1.0037585246149032,1.4686964245147391,1
1049,-0.53,-0.33,1.8,-0.085,0.99552,3.41,0.76,7.0,4,6.23,M,Desc,Reg 1,0.0,0.6360288467870324,0.23511304506283415,1.974626589740791,1.2319442675398768,2.967413442668551,1.2760084995979546,98.0161507926723,3.3876446666605147,11.106564112519315,3.9640935526503536,3.0527404839979497,1.3718320632330931,0.7876034109369887,2.2417659856644665,0
1050,1.6,0.85,60.3,0.874,0.94353,3.61,0.43,10.2,2,3.73,B,**,Reg 2,0.0,0.8266223950394085,0.6405658215208376,4.741561876680189,1.3873227059088857,4.710263205681705,1.5441070157310728,1.5832038050017767,3.688759748141449,8.854148673702522,8.416557062276823,1.5264202419989747,1.1660548940892854,1.0497914958119183,9.025585777149567,1
1051,2.73,0.4,8.1,0.046,0.99494,2.47,0.5,9.5,2,2.29,MB,**,Reg 3,0.0,0.8682264676413827,0.94695396718734,6.20946651247433,1.334341996786027,3.155104955608429,1.3231922641949743,95.23173031573212,1.972403783700122,9.31062670233688,7.301020120902466,1.5264202419989747,0.9667903735414518,1.0989095223052814,25.85642101339137,1
1052,0.28,0.46,15.4,0.069,1.0004,3.27,0.91,9.0,4,1.46,B,**,Reg 1,0.0,0.8581287923920632,0.14933268480231354,3.0268414171684497,1.3417757119842857,3.3725887721895575,1.3309748367937178,123.93076582587017,3.1768641096238603,12.214680995512012,6.552743065170006,3.0527404839979497,0.7471310224021734,1.0872079895458926,1.6696161808142707,1
1053,1.08,0.32,21.15,0.622,1.02225,3.27,1.27,10.2,2,2.44,R,*,Reg 2,7.142857142857142,0.4818290240259617,0.7654995226675028,4.066065938084655,1.3242329398165344,3.543894518126748,1.4868693510321778,307.47549403377076,3.1768641096238603,15.089105307697306,8.416557062276823,1.5264202419989747,0.9937433108122641,0.5098322047830596,13.86311877228618,1
1054,2.43,0.22,-31.3,-0.037,0.97732,2.1,-0.66,11.6,3,1.25,M,Desc,Reg 1,0.0,0.5355718152900156,0.14194530190569,5.819757317130753,1.3112618444695807,1.9812881921431587,1.2939001737978353,35.31043525951785,1.415340882960393,3.226389276618152,10.885452666746732,2.2895803629984623,0.6415368087490592,0.6156261345438135,1.6277795509753727,1
1055,0.41,0.23,28.2,0.919,0.99928,3.0,0.49,9.7,3,1.96,R,**,Reg 1,0.0,0.21454692514554852,0.6868643535525693,3.195715401817333,1.3125763499368377,3.7539302587975643,1.5536841552346878,117.57614133830803,2.7703587496245987,9.244713124693028,7.611655787086934,2.2895803629984623,0.8979599562168513,-0.29982809861719567,10.581495470537435,1
1056,0.49,1.69,1.9,0.074,0.99706,3.07,-0.93,5.6,3,4.31,R,*,Reg 2,14.285714285714285,0.3059950635249882,0.5010997522593053,3.2996378539089535,1.4725227748731546,2.9703926730326757,1.332648758482111,105.70575674487024,2.8757490281429257,2.2622447183918886,2.537083586197101,2.2895803629984623,1.2235854490368128,0.055535388894647035,5.589968567813809,1
1057,0.16,-1.49,1.5,-0.089,0.99076,3.43,3.38,12.0,1,2.67,MM,***,Reg 1,7.142857142857142,0.4316820587957422,0.6157262714365612,2.870957739031019,0.9810051540185637,2.9584757515761755,1.2744831408875374,76.87951399739498,3.4177561748086083,38.037855679894506,11.649093465180059,0.7632601209994871,1.031243394427152,0.3998763360118824,8.287391931149296,1
1058,0.14,-0.28,1.0,-0.546,0.99043,4.04,0.54,11.4,2,4.08,R,**,Reg 1,7.142857142857142,0.5713391835131062,0.07982128187093329,2.844977126008114,1.2398061297429892,2.9435795997555503,1.0450399861989235,75.55347447628633,4.336157173325458,9.576622448565917,10.513339276579915,1.5264202419989747,1.2017533628338564,0.680301285404653,1.3149652493019448,1
1059,-0.64,-0.54,2.4,0.568,0.97543,3.24,1.74,9.5,5,3.34,R,Desc,Reg 2,7.142857142857142,0.11297091203746501,0.65260519707497,1.8317332181148127,1.197161458029815,2.985288824853301,1.4737037199477818,31.23490921526066,3.1316968474017206,19.298522961734427,7.301020120902466,3.8159006049974367,1.1219752517780828,-0.9421986078121549,9.406686040910987,0
1060,0.24,2.9,80.3,0.035,0.95411,2.8,0.44,9.6,1,2.59,M,*,Reg 1,0.0,0.966341462317624,0.10550256672928482,2.9748801911226392,1.5740202647027097,5.306109278506715,1.3194211057411815,5.533859305184268,2.469243668143664,8.918657389954202,7.45552903657388,0.7632601209994871,1.018666035366502,1.2060012850837352,1.4362417904243963,1
1061,0.34,0.49,1.4,0.075,0.99543,3.13,0.74,16.8,8,1.0,B,Desc,Reg 3,0.0,0.38414497776334844,0.8248344935891252,3.104783256237165,1.3454467024700754,2.9554965212120505,1.3329827869634894,97.58013423356002,2.966083552587206,10.962795635398116,22.831840928747667,6.105380967995899,0.1,0.2831405731586277,16.99735488728897,0
1062,0.415,0.19,1.6,0.039,1.04133,2.99,0.72,15.2,1,2.16,M,Desc,Reg 3,7.142857142857142,0.6321643263300427,0.47932222220618814,3.2022105550730595,1.3072944244498816,2.9614549819403004,1.3207961754941981,590.9926171812234,2.755302995550552,10.81996373253837,18.690092721431757,0.7632601209994871,0.9414576309066478,0.7815066349493627,5.1870448023032685,0
1063,2.73,0.51,8.0,0.062,0.99545,3.13,0.5,13.7,2,2.22,R,**,Reg 3,0.0,0.8312502680840811,0.24071429856381577,6.20946651247433,1.3478774364170891,3.152125725244304,1.32862068324985,97.67690083415549,2.966083552587206,9.31062670233688,15.183350377754573,1.5264202419989747,0.9534009066581023,1.0553759763437274,2.2853180457813544,1
1064,0.33,-0.93,38.1,-0.748,0.99882,3.17,-0.35,16.0,4,3.23,MM,*,Reg 1,0.0,0.7737312803380274,0.28686151741987564,3.0917929497257126,1.1231013227117843,4.048874064845943,0.8626161600890431,115.03829967896398,3.0263065688833932,4.543865130953685,20.7091961101572,3.0527404839979497,1.1085514819029012,0.9836489679862813,2.6778889361005875,1
1065,1.14,-0.92,50.1,0.045,1.01143,2.05,1.93,6.3,4,1.76,R,*,Reg 3,0.0,0.6445363501844755,0.37890705437148686,4.14400777715337,1.1251906916114782,4.40638170854095,1.3228507622740227,201.17037400407716,1.3400621125901588,21.147010454380688,3.2109516158035283,3.0527404839979497,0.847026415172763,0.8008955228974196,3.6737792410114904,1
1066,1.02,-0.72,52.8,-0.234,0.99628,1.37,0.91,9.4,3,2.75,B,***,Reg 1,0.0,0.7854980084949892,0.6923322252172504,3.98812409901594,1.1647285983276987,4.486820928372326,1.2150614820307546,101.75659303683472,0.3162708355549817,12.214680995512012,7.148129040072693,2.2895803629984623,1.0433767026879346,0.9987467466042638,10.782126800768962,1
1067,0.22,-1.88,-10.5,0.046,0.94958,3.94,1.23,15.4,2,2.25,B,**,Reg 3,0.0,0.7606143777451456,0.36042338697681,2.9488995780997342,0.8249459838135714,2.6009681078811693,1.3231922641949743,3.3943069884707042,4.1855996325849905,14.754739640382404,19.18516155956327,1.5264202419989747,0.9592079968681395,0.9665456711866935,3.4477655237493003,1
1068,0.07,-0.69,65.0,0.029,1.02422,3.05,2.21,12.6,3,3.24,M,**,Reg 2,0.0,0.20197823099827117,0.8870688864265825,2.7540449804279454,1.1703236308952019,4.850287032795582,1.3173504049317857,330.63632244846946,2.845637519994832,24.025163751657427,12.843089708079274,2.2895803629984623,1.1097920861932034,-0.36026392216298625,21.0487988146373,1
1069,-0.22,0.52,26.7,-0.067,0.94791,3.31,0.77,11.2,7,4.81,M,Desc,Reg 3,7.142857142857142,0.2121501017436087,0.31832804066375664,2.377326091595821,1.3490878881575887,3.709241803335688,1.2828058082807667,2.7890221086205575,3.2370871259200475,11.178799566427957,10.147697225779655,5.342220846996412,1.2673831052092746,-0.31107473957318243,2.9835732218420254,0
1070,0.5,0.49,53.9,-0.008,0.9926,4.36,0.27,12.7,4,4.15,R,****,Reg 2,0.0,0.6760950677824,0.990071917214569,3.3126281604204064,1.3454467024700754,4.519592462377702,1.3043600581916015,84.5960294689032,4.817941303694954,7.853852738564986,13.047751503841551,3.0527404839979497,1.208523750294112,0.8487147838369201,29.984377032792896,1
1071,0.73,1.67,3.3,-0.501,0.9976,3.18,-2.15,4.9,5,1.0,B,Desc,Reg 3,14.285714285714285,0.23245711318488427,0.13638278042147334,3.611405210183815,1.4706600369310197,3.0121018981304264,1.0749164584261215,108.50635641777868,3.0413623229574402,0.03387054309789762,1.942489463831072,3.8159006049974367,0.1,-0.21956754826457267,1.5969708835071423,0
1072,0.23,0.39,55.7,0.215,1.01668,4.3,1.8,12.7,3,2.45,B,**,Reg 1,0.0,0.7430000939440318,0.10520562825123758,2.9618898846111867,1.333090893820581,4.573218608931953,1.3774538221533803,248.54479471319044,4.727606779250673,19.8731242550999,13.047751503841551,2.2895803629984623,0.9954639088988239,0.9431081210320844,1.4347775214120198,1
1073,0.13,-0.94,-75.3,-0.11,0.99118,3.08,1.12,8.2,3,1.08,B,****,Reg 3,7.142857142857142,0.5887019591481053,0.8317307996714731,2.831986819496661,1.1210002273847213,0.6704268319281363,1.266383737874133,78.59235526759082,2.8908047822169727,13.854550899408832,5.439627187763387,2.2895803629984623,0.4826643191617528,0.7102502430930353,17.404829499339517,1
1074,-0.62,0.34,-35.0,0.484,0.98949,3.46,0.5,5.5,2,1.71,B,***,Reg 1,0.0,0.5775206421158436,0.8971944114151337,1.857713831137718,1.3267819217758923,1.8710566686705317,1.4524942796819136,71.87019690674177,3.462923437030748,9.31062670233688,2.4472880641913175,1.5264202419989747,0.8327403887041549,0.6910667628966486,21.793819077529918,1
1075,0.265,0.19,28.6,0.363,0.99704,2.69,-0.07,10.4,1,5.44,B,****,Reg 2,7.142857142857142,0.8491820768873137,0.6512329821339613,3.0073559574012707,1.3072944244498816,3.7658471802540645,1.4202061141324016,105.6030831620711,2.30363037332915,5.927245906955891,8.749842416244265,0.7632601209994871,1.316806055373508,1.0767245723139889,9.36244921875437,1
